opos,force
515.0,6.726219149688587
516.0,6.7320864722697555
517.0,6.737953794850924
518.0,6.743821117432091
519.0,6.74968844001326
520.0,6.755555762594428
521.0,6.761423085175597
522.0,6.767290407756764
523.0,6.773157730337934
524.0,6.779025052919101
525.0,6.78489237550027
526.0,6.7907596980814375
527.0,6.796627020662606
528.0,6.802494343243774
529.0,6.808361665824942
530.0,6.814228988406111
531.0,6.820096310987279
532.0,6.825963633568447
533.0,6.8318309561496156
534.0,6.837698278730784
535.0,6.843565601311952
536.0,6.84943292389312
537.0,6.855300246474288
538.0,6.861167569055457
539.0,6.867034891636624
540.0,6.872902214217794
541.0,6.878769536798961
542.0,6.88463685938013
543.0,6.8905041819612975
544.0,6.896371504542467
545.0,6.902238827123634
546.0,6.908106149704802
547.0,6.913973472285971
548.0,6.919840794867139
549.0,6.925708117448307
550.0,6.931575440029476
551.0,6.937442762610644
552.0,6.943310085191812
553.0,6.94917740777298
554.0,6.955044730354149
555.0,6.960912052935317
556.0,6.966779375516484
557.0,6.972646698097654
558.0,6.978514020678821
559.0,6.98438134325999
560.0,6.990248665841158
561.0,6.996115988422327
562.0,7.001983311003494
563.0,7.007850633584663
564.0,7.013717956165831
565.0,7.019585278746999
566.0,7.025452601328167
567.0,7.031319923909336
568.0,7.037187246490504
569.0,7.043054569071672
570.0,7.04892189165284
571.0,7.054789214234009
572.0,7.060656536815177
573.0,7.066523859396345
574.0,7.072391181977514
575.0,7.078258504558681
576.0,7.08412582713985
577.0,7.089993149721018
578.0,7.095860472302187
579.0,7.101727794883354
580.0,7.107595117464523
581.0,7.113462440045691
582.0,7.11932976262686
583.0,7.125197085208027
584.0,7.131064407789196
585.0,7.136931730370364
586.0,7.142799052951532
587.0,7.1486663755327005
588.0,7.154533698113869
589.0,7.160401020695037
590.0,7.166268343276205
591.0,7.172135665857374
592.0,7.178002988438542
593.0,7.18387031101971
594.0,7.189737633600878
595.0,7.195604956182047
596.0,7.201472278763214
597.0,7.207339601344383
598.0,7.213206923925551
599.0,7.21907424650672
600.0,7.224941569087887
601.0,7.2308088916690565
602.0,7.236676214250224
603.0,7.242543536831392
604.0,7.2484108594125605
605.0,7.254278181993729
606.0,7.260145504574897
607.0,7.266012827156065
608.0,7.271880149737234
609.0,7.277747472318402
610.0,7.28361479489957
611.0,7.2894821174807385
612.0,7.295349440061907
613.0,7.301216762643074
614.0,7.307084085224243
615.0,7.312951407805411
616.0,7.31881873038658
617.0,7.324686052967747
618.0,7.3305533755489165
619.0,7.336420698130084
620.0,7.342288020711253
621.0,7.3481553432924205
622.0,7.354022665873589
623.0,7.359889988454757
624.0,7.365757311035925
625.0,7.371624633617094
626.0,7.377491956198262
627.0,7.38335927877943
628.0,7.3892266013605985
629.0,7.395093923941767
630.0,7.400961246522935
631.0,7.406828569104103
632.0,7.412695891685271
633.0,7.41856321426644
634.0,7.424430536847607
635.0,7.4302978594287765
636.0,7.436165182009944
637.0,7.442032504591113
638.0,7.4478998271722805
639.0,7.45376714975345
640.0,7.459634472334617
641.0,7.465501794915785
642.0,7.471369117496954
643.0,7.477236440078122
644.0,7.48310376265929
645.0,7.4889710852404585
646.0,7.494838407821627
647.0,7.500705730402795
648.0,7.506573052983963
649.0,7.512440375565132
650.0,7.5183076981463
651.0,7.524175020727467
652.0,7.5300423433086365
653.0,7.535909665889804
654.0,7.541776988470973
655.0,7.5476443110521405
656.0,7.55351163363331
657.0,7.559378956214477
658.0,7.565246278795646
659.0,7.571113601376814
660.0,7.576980923957982
661.0,7.58284824653915
662.0,7.5887155691203185
663.0,7.594582891701487
664.0,7.600450214282655
665.0,7.606317536863823
666.0,7.612184859444992
667.0,7.61805218202616
668.0,7.623919504607328
669.0,7.6297868271884965
670.0,7.635654149769664
671.0,7.641521472350833
672.0,7.6473887949320005
673.0,7.65325611751317
674.0,7.659123440094337
675.0,7.664990762675506
676.0,7.670858085256674
677.0,7.676725407837843
678.0,7.68259273041901
679.0,7.6884600530001785
680.0,7.694327375581347
681.0,7.700194698162515
682.0,7.706062020743683
683.0,7.711929343324852
684.0,7.71779666590602
685.0,7.723663988487188
686.0,7.729531311068357
687.0,7.735398633649525
688.0,7.741265956230693
689.0,7.747133278811861
690.0,7.75300060139303
691.0,7.758867923974198
692.0,7.764735246555366
693.0,7.770602569136534
694.0,7.776469891717702
695.0,7.78233721429887
696.0,7.7882045368800386
697.0,7.794071859461207
698.0,7.799939182042375
699.0,7.805806504623543
700.0,7.811673827204712
701.0,7.81754114978588
702.0,7.823408472367048
703.0,7.829275794948217
704.0,7.835143117529385
705.0,7.841010440110553
706.0,7.846877762691721
707.0,7.85274508527289
708.0,7.858612407854058
709.0,7.864479730435226
710.0,7.870347053016395
711.0,7.876214375597563
712.0,7.88208169817873
713.0,7.887949020759899
714.0,7.893816343341067
715.0,7.899683665922235
716.0,7.905550988503403
717.0,7.911418311084572
718.0,7.91728563366574
719.0,7.923152956246908
720.0,7.929020278828077
721.0,7.934887601409245
722.0,7.940754923990413
723.0,7.9466222465715814
724.0,7.95248956915275
725.0,7.958356891733918
726.0,7.964224214315086
727.0,7.970091536896255
728.0,7.975958859477423
729.0,7.981826182058591
730.0,7.9876935046397595
731.0,7.993560827220927
732.0,7.999428149802095
733.0,8.005295472383263
734.0,8.01116279496443
735.0,8.0170301175456
736.0,8.02289744012677
737.0,8.028764762707937
738.0,8.034632085289104
739.0,8.040499407870273
740.0,8.046366730451442
741.0,8.05223405303261
742.0,8.058101375613777
743.0,8.063968698194946
744.0,8.069836020776116
745.0,8.075703343357283
746.0,8.08157066593845
747.0,8.08743798851962
748.0,8.093305311100789
749.0,8.099172633681956
750.0,8.105039956263123
751.0,8.11090727884429
752.0,8.11677460142546
